Step Id,Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
3,2,4294967295,47371,358,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1768879418911251.850	,5751.740,0,48,0,NO,"""2176401920""",FLOAT,ND,"""2176401920""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5694.898,492039168,435.466,0.076,82.707,0.015,0.001,0.0,5679.501,0.997,0.0,0.000
3,2,4294967295,47384,358,aclnnEmbedding_GatherV2AiCore_GatherV2,GatherV2,dynamic,AI_VECTOR_CORE,1768879418918742.450	,87.340,1739.010000,48,0,NO,"""152064,3584;1,4096;1""",DT_BF16;INT64;INT64,ND;ND;ND,"""1,4096,3584""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.55,6354732,0.347,0.005,2.589,0.035,65.657,0.893,12.646,0.172,0.038,0.000
3,2,4294967295,47385,358,aclnnMuls_Muls_Muls,Muls,dynamic,AI_VECTOR_CORE,1768879418918941.730	,27.600,111.910000,48,0,NO,"""1,4096,3584""",DT_BF16,NCL,"""1,4096,3584""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.161,2260335,9.335,0.357,0.979,0.037,16.212,0.62,16.535,0.632,0.017,0.000
3,2,4294967295,47386,358,aclnnArange_ArangeAiCore_Range,Range,dynamic,AI_VECTOR_CORE,1768879418919185.290	,9.460,215.900000,48,0,NO,""";;""",DOUBLE;DOUBLE;DOUBLE,ND;ND;ND,"""4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.243,453004,0.082,0.016,0.377,0.072,0.124,0.024,0.256,0.049,0.195,0.000
3,2,4294967295,47387,358,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1768879418919315.210	,1.820,120.540000,4,0,NO,"""4096;""",FLOAT;FLOAT,ND;ND,"""4096""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082,7788,0.032,0.03,0.273,0.253,0.215,0.199,0.141,0.13,0.217,0.000
3,2,4294967295,47388,358,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879418919329.090	,12.460,11.930000,48,0,NO,"""4096,1;64""",FLOAT;FLOAT,ND;ND,"""4096,64""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.332,719850,0.509,0.061,1.164,0.14,0.392,0.047,0.737,0.088,0.171,0.000
3,2,4294967295,47389,358,aclnnCat_ConcatD_ConcatD,ConcatD,dynamic,AI_VECTOR_CORE,1768879418919451.930	,7.320,110.540000,22,0,NO,"""4096,64;4096,64""",FLOAT;FLOAT,ND;ND,"""4096,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.442,215522,0.234,0.043,0.506,0.093,0.957,0.176,1.294,0.238,0.193,0.000
3,2,4294967295,47390,358,RmsNorm,RmsNorm,dynamic,AI_VECTOR_CORE,1768879418919876.810	,65.760,417.430000,48,0,NO,"""4096,1,3584;3584""",DT_BF16;DT_BF16,ND;ND,"""4096,1,3584;4096,1,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.075,5276854,38.672,0.633,26.411,0.432,14.353,0.235,15.055,0.246,0.008,0.000
3,2,4294967295,47391,358,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1768879418920197.030	,455.000,254.490000,24,0,NO,"""4096,3584;4608,3584""",DT_BF16;DT_BF16,ND;ND,"""4096,4608""",DT_BF16,ND,N/A,447.6,19336327,383.744,0.857,184.078,0.411,305.605,0.683,416.364,0.93,74.077,0.165,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.374
3,2,4294967295,47392,358,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1768879418920652.050	,37.260,0.000000,48,0,NO,"""4096,1,4608;4608""",DT_BF16;DT_BF16,NCL;ND,"""4096,1,4608""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.602,2989577,19.046,0.55,6.471,0.187,16.188,0.468,17.294,0.5,0.014,0.000
3,2,4294967295,47393,358,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1768879418920689.330	,26.820,0.000000,48,0,NO,"""4096,4,1152;3;3""",DT_BF16;INT64;INT64,NCHW;ND;ND,"""4096,4,896""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.251,2008851,0.008,0.0,0.73,0.031,15.787,0.679,14.657,0.63,0.065,0.000
3,2,4294967295,47394,358,aclnnCos_CosAiCore_Cos,Cos,dynamic,AI_VECTOR_CORE,1768879418920716.170	,15.420,0.180000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.61,1089531,6.992,0.554,0.417,0.033,3.047,0.242,1.16,0.092,0.105,0.000
3,2,4294967295,47395,358,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879418920731.630	,9.500,0.080000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.569,653936,0.124,0.016,0.691,0.091,2.36,0.312,1.348,0.178,0.233,0.000
3,2,4294967295,47396,358,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879418920757.290	,8.800,16.000000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.933,599034,0.117,0.017,0.169,0.024,2.579,0.372,0.353,0.051,0.223,0.000
3,2,4294967295,47397,358,aclnnSin_SinAiCore_Sin,Sin,dynamic,AI_VECTOR_CORE,1768879418920802.830	,15.780,36.700000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.729,1099815,6.618,0.52,0.401,0.032,2.059,0.162,0.65,0.051,0.092,0.000
3,2,4294967295,47398,358,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879418920829.810	,7.760,11.220000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.337,547499,0.124,0.02,3.007,0.475,2.649,0.418,0.532,0.084,0.0,0.000
3,2,4294967295,47399,358,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879418920879.550	,4.960,41.990000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.711,234217,0.117,0.043,0.976,0.36,0.605,0.223,0.986,0.364,0.0,0.000
3,2,4294967295,47400,358,RotaryPositionEmbedding,RotaryPositionEmbedding,dynamic,AI_VECTOR_CORE,1768879418921007.210	,63.120,122.790000,48,0,NO,"""4096,1,28,128;4096,1,1,128;4096,1,1,128""",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"""4096,1,28,128""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.723,5160108,31.464,0.527,22.534,0.377,34.03,0.57,35.639,0.597,0.021,0.000
3,2,4294967295,47401,358,aclnnCat_TensorMoveAiCore_TensorMove,TensorMove,dynamic,AI_VECTOR_CORE,1768879418921131.190	,31.060,60.880000,48,0,NO,"""4096,1,28,128""",DT_BF16,NCHW,"""4096,1,28,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.652,2129911,0.008,0.0,0.217,0.009,8.389,0.34,12.06,0.489,0.146,0.000
3,2,4294967295,47402,358,aclnnCos_CosAiCore_Cos,Cos,dynamic,AI_VECTOR_CORE,1768879418921218.290	,14.960,55.940000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.816,1020875,6.992,0.592,1.157,0.098,3.395,0.287,0.896,0.076,0.09,0.000
3,2,4294967295,47403,358,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879418921248.310	,7.340,15.040000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.994,517852,0.124,0.021,2.842,0.474,2.47,0.412,0.531,0.089,0.0,0.000
3,2,4294967295,47404,358,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879418921318.250	,9.400,62.660000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.46,644586,0.117,0.016,0.164,0.022,3.204,0.429,0.652,0.087,0.228,0.000
3,2,4294967295,47405,358,aclnnSin_SinAiCore_Sin,Sin,dynamic,AI_VECTOR_CORE,1768879418921369.610	,12.620,41.850000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.218,882847,6.618,0.648,0.386,0.038,2.497,0.244,0.964,0.094,0.069,0.000
3,2,4294967295,47406,358,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879418921382.250	,7.420,0.130000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.008,519110,0.124,0.021,2.85,0.474,2.486,0.414,0.522,0.087,0.0,0.000
3,2,4294967295,47407,358,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879418921410.510	,4.940,20.830000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.832,244722,0.117,0.041,0.925,0.327,0.569,0.201,1.191,0.42,0.0,0.000
3,2,4294967295,47408,358,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1768879418921450.050	,10.460,34.560000,48,0,NO,"""4096,4,1152;3;3""",DT_BF16;INT64;INT64,NCHW;ND;ND,"""4096,4,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.654,747738,0.008,0.001,0.347,0.04,3.658,0.423,0.89,0.103,0.187,0.000
3,2,4294967295,47409,358,RotaryPositionEmbedding,RotaryPositionEmbedding,dynamic,AI_VECTOR_CORE,1768879418921532.430	,22.720,72.040000,48,0,NO,"""4096,1,4,128;4096,1,1,128;4096,1,1,128""",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"""4096,1,4,128""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,1632999,4.816,0.255,5.261,0.278,7.949,0.421,4.972,0.263,0.072,0.000
3,2,4294967295,47410,358,aclnnCat_TensorMoveAiCore_TensorMove,TensorMove,dynamic,AI_VECTOR_CORE,1768879418921809.370	,9.780,254.030000,48,0,NO,"""4096,1,4,128""",DT_BF16,NCHW,"""4096,1,4,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.632,745790,0.008,0.001,0.179,0.021,3.848,0.446,0.946,0.11,0.22,0.000
3,2,4294967295,47411,358,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1768879418922072.250	,10.400,253.220000,48,0,NO,"""4096,4,1152;3;3""",DT_BF16;INT64;INT64,NCHW;ND;ND,"""4096,4,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.655,747812,0.008,0.001,0.377,0.044,3.707,0.428,0.879,0.102,0.085,0.000
3,2,4294967295,47412,358,aclnnFlashAttentionScore_FlashAttentionScore_FlashAttentionScore,FlashAttentionScore,dynamic,MIX_AIC,1768879418922314.790	,875.940,232.100000,24,48,NO,"""4096,1,3584;4096,1,512;4096,1,512;;;;2048,2048;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_BF16;UINT8;DT_BF16;BOOL;INT64;INT64;INT64;INT64;INT64;FLOAT;FLOAT;FLOAT,NCL;NCL;NCL;ND;ND;ND;ND;ND;ND;ND;ND;ND;ND;ND;ND,"""1,28,4096,8;1,28,4096,8;;4096,1,3584""",FLOAT;FLOAT;DT_BF16;DT_BF16,ND;ND;ND;ND,0,842.641,36402110,376.007,0.446,802.895,0.953,314.08,0.373,518.282,0.615,647.431,0.768,0.001,840.819,72646760,573.762,0.682,339.714,0.404,305.255,0.363,226.211,0.269,0.01,96.199
3,2,4294967295,47414,358,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1768879418923191.770	,357.120,1.060000,24,0,NO,"""4096,3584;3584,3584""",DT_BF16;DT_BF16,ND;ND,"""4096,3584""",DT_BF16,ND,N/A,346.423,14965461,298.584,0.862,142.537,0.411,237.587,0.686,321.306,0.927,56.848,0.164,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.005
3,2,4294967295,47415,358,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1768879418923548.910	,80.760,0.130000,48,0,NO,"""4096,1,3584;4096,1,3584""",DT_BF16;DT_BF16,NCL;NCL,"""4096,1,3584""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.976,6650692,17.395,0.226,2.601,0.034,70.819,0.92,24.344,0.316,0.01,0.000
3,2,4294967295,47416,358,RmsNorm,RmsNorm,dynamic,AI_VECTOR_CORE,1768879418923629.690	,64.040,0.000000,48,0,NO,"""4096,1,3584;3584""",DT_BF16;DT_BF16,ND;ND,"""4096,1,3584;4096,1,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.178,5112942,38.669,0.653,26.289,0.444,13.603,0.23,14.556,0.246,0.008,0.000
3,2,4294967295,47417,358,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1768879418923806.930	,3458.660,113.210000,24,0,NO,"""4096,3584;37888,3584""",DT_BF16;DT_BF16,ND;ND,"""4096,37888""",DT_BF16,ND,N/A,3441.222,148660785,3162.544,0.919,1471.537,0.428,2492.327,0.724,3305.95,0.961,592.642,0.172,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.496
3,2,4294967295,47418,358,SwiGlu,SwiGlu,dynamic,AI_VECTOR_CORE,1768879418927265.610	,456.240,0.000000,48,0,NO,"""4096,37888""",DT_BF16,ND,"""4096,18944""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.281,38126712,201.677,0.457,68.458,0.155,430.739,0.976,239.905,0.544,0.004,0.000
3,2,4294967295,47419,358,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1768879418927721.890	,1989.460,0.260000,24,0,NO,"""4096,18944;3584,18944""",DT_BF16;DT_BF16,ND;ND,"""4096,3584""",DT_BF16,ND,N/A,1896.048,81909260,1595.173,0.841,726.326,0.383,1240.335,0.654,1846.115,0.974,63.472,0.033,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.305
3,2,4294967295,47420,358,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1768879418929711.370	,52.820,0.000000,48,0,NO,"""4096,1,3584;4096,1,3584""",DT_BF16;DT_BF16,NCL;NCL,"""4096,1,3584""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.324,3829581,17.391,0.392,3.127,0.071,42.603,0.961,9.464,0.214,0.003,0.000
3,2,4294967295,47421,358,RmsNorm,RmsNorm,dynamic,AI_VECTOR_CORE,1768879418929764.210	,58.580,0.180000,48,0,NO,"""4096,1,3584;3584""",DT_BF16;DT_BF16,ND;ND,"""4096,1,3584;4096,1,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.875,4741175,38.658,0.704,26.601,0.485,14.839,0.27,13.675,0.249,0.002,0.000
3,2,4294967295,47422,358,aclnnMatmul_MatMulV3Common_MatMulV3,MatMulV3,dynamic,AI_CORE,1768879418929822.810	,417.600,0.000000,24,0,NO,"""4096,3584;4608,3584""",DT_BF16;DT_BF16,ND;ND,"""4096,4608""",DT_BF16,ND,N/A,405.921,17535768,383.749,0.945,183.301,0.452,305.894,0.754,378.515,0.932,68.633,0.169,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.203
3,2,4294967295,47423,358,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1768879418930240.430	,36.500,0.150000,48,0,NO,"""4096,1,4608;4608""",DT_BF16;DT_BF16,NCL;ND,"""4096,1,4608""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.88,2840806,19.046,0.579,6.414,0.195,14.887,0.453,15.385,0.468,0.014,0.000
3,2,4294967295,47424,358,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1768879418930276.950	,26.960,0.000000,48,0,NO,"""4096,4,1152;3;3""",DT_BF16;INT64;INT64,NCHW;ND;ND,"""4096,4,896""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.326,2015375,0.008,0.0,6.359,0.273,10.974,0.47,8.536,0.366,0.062,0.000
3,2,4294967295,47425,358,aclnnCos_CosAiCore_Cos,Cos,dynamic,AI_VECTOR_CORE,1768879418930303.930	,15.920,0.040000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.765,1102860,6.992,0.548,0.4,0.031,3.889,0.305,1.12,0.088,0.096,0.000
3,2,4294967295,47426,358,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879418930319.890	,9.820,0.080000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,687045,0.124,0.016,0.582,0.073,2.448,0.308,1.89,0.238,0.176,0.000
3,2,4294967295,47427,358,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879418930329.730	,10.360,0.000000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.181,706837,0.117,0.014,0.172,0.021,2.638,0.322,1.564,0.191,0.213,0.000
3,2,4294967295,47428,358,aclnnSin_SinAiCore_Sin,Sin,dynamic,AI_VECTOR_CORE,1768879418930340.110	,15.740,0.000000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.739,1100683,6.618,0.519,0.407,0.032,2.017,0.158,0.703,0.055,0.112,0.000
3,2,4294967295,47429,358,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879418930355.870	,6.640,0.010000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,457068,0.124,0.023,2.499,0.472,2.143,0.405,0.501,0.095,0.0,0.000
3,2,4294967295,47430,358,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879418930362.530	,5.120,0.110000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.882,249013,0.117,0.041,0.952,0.33,0.584,0.203,1.199,0.416,0.0,0.000
3,2,4294967295,47431,358,RotaryPositionEmbedding,RotaryPositionEmbedding,dynamic,AI_VECTOR_CORE,1768879418930367.670	,58.240,0.130000,48,0,NO,"""4096,1,28,128;4096,1,1,128;4096,1,1,128""",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"""4096,1,28,128""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.966,4749090,31.451,0.572,22.731,0.414,27.021,0.492,30.641,0.557,0.02,0.000
3,2,4294967295,47432,358,aclnnCat_TensorMoveAiCore_TensorMove,TensorMove,dynamic,AI_VECTOR_CORE,1768879418930425.930	,27.940,0.010000,48,0,NO,"""4096,1,28,128""",DT_BF16,NCHW,"""4096,1,28,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.497,1943756,0.008,0.0,0.221,0.01,7.639,0.34,10.576,0.47,0.134,0.000
3,2,4294967295,47433,358,aclnnCos_CosAiCore_Cos,Cos,dynamic,AI_VECTOR_CORE,1768879418930453.890	,14.440,0.060000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.573,999906,6.992,0.604,1.259,0.109,2.815,0.243,1.325,0.114,0.099,0.000
3,2,4294967295,47434,358,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879418930468.370	,7.720,0.000000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.334,547252,0.124,0.02,3.042,0.48,2.621,0.414,0.525,0.083,0.0,0.000
3,2,4294967295,47435,358,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879418930476.110	,10.520,0.030000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.361,722383,0.117,0.014,0.172,0.021,3.251,0.389,1.497,0.179,0.228,0.000
3,2,4294967295,47436,358,aclnnSin_SinAiCore_Sin,Sin,dynamic,AI_VECTOR_CORE,1768879418930486.650	,12.540,0.230000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.219,882940,6.618,0.648,0.373,0.037,2.118,0.207,0.663,0.065,0.062,0.000
3,2,4294967295,47437,358,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1768879418930499.210	,6.940,0.000000,48,0,NO,"""4096,1,1,128;""",FLOAT;FLOAT,NCHW;ND,"""4096,1,1,128""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574,481609,0.124,0.022,2.637,0.473,2.251,0.404,0.536,0.096,0.0,0.000
3,2,4294967295,47438,358,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1768879418930506.170	,5.400,0.060000,48,0,NO,"""4096,1,1,128""",FLOAT,NCHW,"""4096,1,1,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.021,260991,0.117,0.039,0.993,0.329,0.594,0.197,1.286,0.426,0.0,0.000
3,2,4294967295,47439,358,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1768879418930511.590	,11.080,0.000000,48,0,NO,"""4096,4,1152;3;3""",DT_BF16;INT64;INT64,NCHW;ND;ND,"""4096,4,128""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.761,756961,0.008,0.001,0.415,0.047,3.469,0.396,0.993,0.113,0.26,0.000
